x,y,z,output
-0.572,-0.644,0.966,0
0.775,-0.779,-0.466,0
-0.503,-0.885,-0.694,0
0.885,-0.123,-0.752,0
-0.501,-0.372,0.746,1
-0.893,0.304,-0.311,1
0.760,-0.091,0.672,0
-0.405,0.526,-0.447,1
-0.128,-0.386,0.027,1
-0.782,-0.510,-0.200,1
0.507,0.940,0.736,0
0.075,0.891,-0.218,1
0.194,-0.920,0.286,1
0.487,0.863,-0.574,0
0.827,0.626,0.783,0
-0.377,0.575,0.611,1
-0.362,0.056,0.226,1
0.597,0.094,0.271,1
-0.685,-0.469,-0.398,1
-0.805,0.427,0.026,1
-0.616,-0.095,-0.613,1
0.399,0.034,0.748,1
0.330,-0.675,0.950,0
0.725,-0.997,-0.069,0
0.611,0.683,-0.767,0
-0.137,-0.570,-0.570,1
-0.099,-0.472,-0.722,1
-0.507,-0.466,0.861,0
0.474,0.890,0.530,0
-0.875,0.577,-0.088,0
-0.639,-0.146,-0.268,1
-0.706,0.369,-0.216,1
-0.906,0.591,-0.700,0
0.530,0.078,0.501,1
-0.335,-0.547,-0.691,1
-0.016,0.959,0.664,0
-0.443,-0.923,-0.233,0
-0.357,0.760,0.414,1
0.065,-0.749,0.761,0
0.127,0.519,0.103,1
0.145,0.950,0.948,0
-0.839,-0.537,-0.497,0
0.643,-0.244,-0.604,1
-0.848,-0.935,-0.862,0
-0.318,-0.972,-0.199,0
0.222,0.680,0.172,1
0.945,0.205,-0.038,1
-0.148,0.697,-0.746,0
0.683,0.477,0.443,1
-0.469,-0.200,-0.841,1
0.315,0.639,-0.463,1
-0.447,0.651,-0.277,1
-0.208,0.058,0.198,1
0.529,0.092,-0.008,1
0.652,0.665,0.703,0
0.663,-0.579,0.662,0
0.045,0.869,-0.377,1
0.187,0.620,0.242,1
0.275,0.857,0.087,1
-0.810,-0.162,0.246,1
-0.639,0.872,-0.284,0
0.588,0.601,-0.717,0
-0.600,-0.331,-0.146,1
-0.841,0.458,-0.527,0
-0.724,-0.319,0.582,1
0.047,-0.129,0.572,1
-0.338,0.448,0.658,1
-0.360,0.026,0.927,1
-0.762,0.592,0.085,1
0.123,-0.490,0.276,1
0.716,-0.558,0.391,1
-0.809,0.292,-0.475,1
0.148,-0.861,0.001,1
0.571,-0.525,-0.446,1
-0.757,0.394,-0.933,0
-0.100,-0.156,-0.558,1
0.150,-0.861,0.908,0
-0.344,-0.260,-0.793,1
-0.762,-0.293,0.116,1
0.623,0.445,0.652,0
-0.873,0.436,0.715,0
-0.136,0.968,-0.084,1
-0.672,0.539,-0.485,1
-0.119,0.382,-0.091,1
0.859,-0.997,-0.308,0
0.652,-0.903,0.256,0
0.295,-0.123,0.971,0
0.063,-0.462,-0.760,1
-0.407,0.584,0.486,1
-0.945,-0.274,-0.031,1
-0.048,-0.334,-0.252,1
-0.781,-0.848,0.259,0
-0.158,-0.174,0.788,1
0.077,0.728,-0.085,1
0.055,0.758,0.640,1
0.953,-0.432,-0.797,0
0.614,-0.368,-0.332,1
0.942,0.345,-0.585,0
-0.884,-0.190,0.228,1
0.255,-0.344,0.875,1
0.935,-0.370,-0.395,0
0.862,-0.641,1.000,0
-0.056,-0.847,0.349,1
0.553,0.014,-0.117,1
0.220,-0.183,-0.064,1
-0.028,0.008,-0.766,1
-0.808,-0.854,0.714,0
-0.479,0.517,0.527,1
-0.149,0.936,-0.682,0
0.893,-0.858,-0.538,0
-0.723,-0.904,-0.752,0
-0.258,0.333,0.967,0
0.053,-0.529,-0.740,1
0.197,-0.350,-0.267,1
-0.342,0.095,-0.526,1
0.089,0.291,0.005,1
-0.198,0.163,0.352,1
-0.872,0.692,0.245,0
-0.904,0.596,-0.597,0
-0.075,-0.845,0.396,1
0.349,0.110,0.033,1
0.843,-0.404,-0.568,0
-0.369,0.825,-0.859,0
0.041,-0.726,-0.435,1
-0.199,-0.447,-0.451,1
-0.112,-0.361,-0.402,1
0.939,-0.409,0.326,0
-0.125,-0.114,-0.549,1
-0.931,0.054,-0.531,0
-0.246,0.770,0.973,0
0.201,-0.101,0.165,1
-0.800,-0.052,0.355,1
0.095,-0.702,-0.209,1
0.526,-0.721,-0.229,1
0.008,-0.096,0.014,1
0.940,-0.357,0.700,0
-0.423,-0.937,-0.214,0
0.377,0.064,0.596,1
0.045,0.491,0.900,0
0.674,-0.408,0.822,0
0.703,0.465,-0.317,1
0.790,0.586,-0.410,0
-0.354,-0.863,0.167,1
-0.191,-0.230,0.497,1
-0.601,0.972,-0.165,0
-0.614,-0.263,0.347,1
-0.154,0.660,-0.645,1
0.952,-0.018,-0.430,0
0.742,-0.736,-0.732,0
0.497,0.935,0.491,0
0.286,0.316,0.747,1
0.937,0.832,-0.918,0
-0.013,0.574,-0.691,1
0.894,0.203,-0.929,0
0.031,-0.342,0.040,1
-0.605,0.780,-0.113,1
0.643,-0.509,0.377,1
0.409,-0.877,0.790,0
-0.779,0.173,-0.520,1
-0.668,0.739,-0.988,0
-0.788,0.874,0.484,0
-0.361,0.269,-0.751,1
-0.558,-0.531,0.173,1
-0.735,-0.223,-0.937,0
-0.105,-0.183,0.906,1
0.491,-0.111,0.837,1
-0.572,-0.099,-0.815,0
0.883,0.338,-0.049,1
0.600,0.077,-0.170,1
-0.345,0.668,0.213,1
-0.019,-0.523,0.602,1
0.475,0.509,-0.893,0
-0.865,0.346,-0.454,0
0.402,-0.541,-0.031,1
-0.588,0.939,-0.528,0
0.064,-0.241,-0.378,1
-0.901,0.321,-0.729,0
-0.679,0.250,-0.091,1
0.559,0.158,0.976,0
0.346,0.558,0.618,1
0.406,0.141,0.850,1
-0.110,-0.129,0.902,1
0.400,-0.999,0.560,0
-0.887,0.585,0.689,0
-0.053,-0.846,0.739,0
0.834,0.230,-0.713,0
0.664,-0.196,0.071,1
0.912,0.645,0.695,0
-0.376,-0.771,0.217,1
0.350,-0.267,0.664,1
-0.894,0.955,-0.335,0
-0.491,-0.451,-0.064,1
0.934,-0.323,0.086,1
-0.088,-0.651,-0.722,1
-0.805,0.113,-0.739,0
-0.165,-0.398,-0.949,0
-0.370,0.009,0.836,1
-0.333,-0.827,-0.242,1
-0.412,-0.324,0.402,1
-0.854,-0.471,-0.648,0
0.327,0.441,0.678,1
0.842,-0.643,-0.638,0
0.358,-0.059,0.252,1
0.497,-0.093,0.377,1
-0.712,0.648,0.004,1
0.464,-0.631,0.006,1
0.269,0.849,-0.880,0
0.628,-0.910,-0.544,0
0.451,0.160,-0.446,1
-0.559,0.047,0.648,1
-0.754,-0.436,-0.890,0
0.234,0.234,-0.632,1
0.803,0.525,0.377,0
-0.520,0.645,0.585,0
0.921,0.284,-0.251,1
0.140,0.022,-0.139,1
0.031,0.696,0.841,0
-0.534,-0.610,-0.682,0
0.170,-0.410,0.994,0
-0.508,0.265,-0.302,1
0.036,-0.558,-0.242,1
-0.096,-0.180,-0.467,1
0.043,0.823,-0.490,1
0.501,0.025,-0.040,1
0.208,0.849,0.009,1
-0.702,0.229,-0.605,1
-0.499,0.029,-0.160,1
0.964,-0.270,0.683,0
-0.952,-0.398,0.509,0
0.340,-0.788,0.195,1
0.018,0.142,0.753,1
0.059,-0.686,-0.334,1
-0.479,-0.008,-0.880,0
-0.995,-0.984,-0.660,0
0.049,-0.798,-0.504,1
0.122,0.032,0.187,1
0.880,0.255,-0.177,1
-0.934,-0.754,-0.327,0
0.396,0.841,0.815,0
0.567,0.126,-0.068,1
0.855,0.567,0.531,0
0.118,-0.608,-0.942,0
0.849,-0.500,-0.813,0
0.625,0.788,0.294,0
-0.698,-0.234,-0.008,1
-0.610,0.366,-0.545,1
0.816,-0.833,0.683,0
0.051,0.831,0.579,0
0.801,0.344,0.864,0
-0.968,0.462,0.189,0
0.075,-0.627,-0.886,0
-0.815,0.334,-0.699,0
0.805,0.052,-0.287,1
0.270,0.595,-0.784,0
0.311,-0.404,0.606,1
-0.204,0.791,-0.122,1
0.452,-0.478,-0.820,0
0.715,0.536,0.717,0
0.797,0.895,0.824,0
0.439,0.210,0.516,1
0.980,-0.318,0.879,0
-0.934,0.592,0.491,0
0.765,0.897,0.584,0
0.965,0.645,0.043,0
-0.987,0.269,-0.941,0
0.439,-0.573,0.831,0
0.851,0.224,0.750,0
0.478,0.126,-0.109,1
0.377,-0.151,-0.134,1
-0.547,0.038,-0.115,1
-0.554,-0.612,0.854,0
-0.001,-0.519,-0.758,1
0.671,0.093,-0.820,0
0.396,-0.924,-0.940,0
0.615,0.518,-0.254,1
0.484,-0.546,-0.784,0
-0.199,0.628,-0.078,1
0.377,0.753,-0.197,1
0.807,0.363,-0.546,0
0.503,-0.073,0.478,1
0.892,-0.091,0.935,0
0.897,-0.531,0.189,0
0.489,0.934,0.654,0
-0.508,-0.253,-0.174,1
-0.267,-0.972,0.700,0
-0.090,0.195,0.972,1
-0.124,0.594,-0.950,0
-0.169,-0.916,-0.365,0
0.410,-0.867,-0.790,0
0.981,-0.805,-0.021,0
0.996,0.736,0.603,0
-0.339,-0.422,-0.787,1
0.682,-0.381,0.607,1
-0.353,0.810,0.946,0
0.673,0.111,0.687,1
0.584,0.230,0.896,0
0.929,0.588,0.186,0
-0.102,-0.968,0.499,0
0.375,0.050,-0.347,1
-0.399,0.952,0.507,0
-0.672,0.727,-0.185,0
0.647,0.451,0.333,1
-0.953,-0.758,0.991,0
0.520,-0.436,-0.987,0
0.800,-0.698,-0.821,0
0.256,-0.071,0.411,1
-0.203,0.679,-0.923,0
-0.314,-0.916,0.764,0
-0.006,-0.039,0.818,1
0.323,0.581,-0.539,1
-0.418,0.865,0.238,1
0.395,0.798,0.571,0
0.236,0.963,-0.300,0
0.138,-0.492,0.599,1
0.457,-0.384,-0.343,1
-0.759,0.156,0.728,0
0.676,0.499,0.852,0
0.134,0.126,-0.986,0
0.125,-0.431,0.753,1
0.735,0.213,-0.982,0
0.300,-0.974,0.090,0
-0.292,0.968,0.188,0
0.997,0.253,0.389,0
0.077,-0.887,-0.926,0
-0.153,-0.825,0.591,0
-0.409,0.569,0.912,0
0.301,0.738,0.774,0
-0.479,0.197,0.951,0
0.232,0.804,0.714,0
-0.984,0.294,-0.579,0
-0.632,0.575,-0.243,1
-0.328,-0.696,0.656,0
-0.913,-0.396,-0.396,0
-0.762,-0.040,0.217,1
-0.862,-0.004,-0.683,0
-0.737,0.870,0.794,0
0.786,0.708,0.008,0
-0.740,0.368,0.384,1
0.569,-0.333,-0.113,1
-0.802,0.909,-0.127,0
0.036,0.767,-0.250,1
-0.172,-0.570,0.662,1
-0.775,-0.660,-0.658,0
-0.644,-0.945,0.367,0
0.437,0.794,-0.022,1
0.308,0.377,0.615,1
0.638,0.457,-0.912,0
0.251,-0.236,-0.629,1
0.721,0.033,0.624,1
0.852,0.353,0.507,0
-0.450,0.765,0.821,0
-0.455,-0.912,-0.519,0
-0.916,-0.108,0.286,1
0.288,-0.188,-0.513,1
-0.981,0.574,-0.177,0
0.769,0.868,0.612,0
0.569,-0.859,-0.220,0
0.897,0.938,-0.060,0
-0.509,0.099,0.193,1
-0.567,0.781,0.436,0
-0.257,-0.051,-0.618,1
-0.009,-0.824,0.595,0
-0.372,-0.651,0.224,1
-0.476,0.162,-0.672,1
-0.825,-0.753,-0.488,0
-0.875,-0.876,-0.106,0
-0.470,-0.173,0.567,1
-0.233,-0.217,-0.795,1
0.111,-0.367,0.947,0
0.478,0.384,0.769,1
-1.000,-0.921,0.078,0
-0.783,0.567,0.573,0
0.964,0.112,0.947,0
-0.953,0.636,0.464,0
0.100,-0.887,-0.319,1
0.709,0.887,-0.197,0
0.344,-0.450,-0.906,0
0.352,0.465,0.197,1
0.947,-0.974,0.649,0
0.143,-0.234,0.289,1
-0.055,0.877,-0.123,1
0.928,0.030,-0.247,1
-0.637,0.712,0.544,0
-0.794,-0.421,0.335,1
-0.287,0.788,0.233,1
0.638,-0.819,-0.112,0
-0.031,-0.033,0.418,1
-0.061,-0.291,0.403,1
-0.351,0.621,0.730,0
0.308,-0.149,-0.844,1
0.241,0.667,0.491,1
-0.600,0.549,-0.049,1
-0.403,-0.625,0.518,1
0.415,0.801,-0.997,0
0.520,-0.676,-0.213,1
0.396,-0.290,0.101,1
-0.310,-0.320,0.343,1
-0.724,-0.273,0.904,0
0.443,-0.748,0.266,1
0.199,0.137,0.268,1
-0.218,0.230,0.210,1
-0.434,0.651,-0.835,0
0.652,0.423,-0.266,1
-0.319,0.872,-0.701,0
-0.773,-0.853,0.645,0
-0.833,-0.903,-0.492,0
-0.885,0.694,0.066,0
0.987,0.558,0.296,0
0.838,0.477,-0.904,0
-0.371,0.896,-0.268,0
0.600,0.927,0.493,0
0.014,0.327,0.315,1
0.559,-0.238,0.421,1
-0.091,-0.473,0.788,1
-0.045,-1.000,-0.270,0
0.930,-0.628,-0.009,0
0.363,0.651,0.874,0
-0.936,0.679,-0.451,0
0.278,0.672,-0.053,1
0.642,-0.003,0.574,1
0.104,-0.750,0.013,1
-0.712,0.412,0.910,0
-0.096,-0.952,-0.906,0
-0.665,0.664,-0.657,0
0.465,0.574,0.391,1
-0.492,-0.433,0.002,1
-0.185,-0.957,-0.091,1
-0.563,0.279,-0.169,1
0.406,0.893,-0.826,0
-0.601,0.953,0.651,0
-0.410,-0.380,0.749,1
0.981,-0.053,-0.650,0
-0.693,-0.807,-0.723,0
-0.769,-0.326,0.894,0
0.742,-0.061,-0.532,1
0.247,-0.780,0.213,1
-0.217,-0.874,-0.854,0
0.423,-0.344,-0.598,1
-0.227,0.726,0.485,1
-0.097,0.983,-0.886,0
0.411,0.927,0.328,0
-0.525,-0.812,0.862,0
0.090,0.955,0.163,1
-0.062,0.752,0.164,1
0.868,0.427,-0.757,0
0.923,-0.451,-0.224,0
-0.676,-0.947,-0.215,0
-0.660,0.386,-0.095,1
-0.860,-0.699,-0.539,0
-0.151,0.374,-0.919,0
-0.995,-0.544,0.928,0
0.948,0.579,0.283,0
-0.091,-0.852,-0.409,1
0.881,0.213,-0.729,0
0.728,0.064,-0.366,1
0.941,-0.010,-0.521,0
-0.804,-0.349,-0.282,1
-0.699,0.734,-0.836,0
-0.552,-0.232,0.224,1
-0.695,-0.871,-0.275,0
-0.192,0.918,0.186,1
0.647,0.075,0.081,1
-0.034,-0.831,-0.427,1
-0.045,-0.260,0.741,1
0.738,-0.225,0.476,1
-0.890,-0.537,0.002,0
0.962,0.780,0.618,0
-0.179,0.225,0.868,1
0.822,0.669,0.143,0
0.402,0.542,0.587,1
0.331,-0.629,0.877,0
-0.019,0.123,0.251,1
-0.693,0.090,0.993,0
0.240,-0.813,0.237,1
-0.428,-0.674,-0.900,0
0.828,-0.185,0.441,1
-0.901,-0.980,-0.571,0
-0.828,-0.109,0.532,1
0.106,-0.414,0.721,1
0.356,-0.190,0.159,1
0.241,0.031,0.910,1
-0.957,0.158,0.375,0
0.263,0.323,0.909,1
-0.260,0.649,-0.907,0
-0.263,-0.119,0.100,1
-0.766,0.023,-0.305,1
-0.618,0.595,0.996,0
0.949,0.204,0.455,0
-0.935,0.451,0.707,0
0.627,-0.135,-0.931,0
-0.205,-0.267,-0.759,1
0.528,0.325,0.548,1
0.869,-0.423,0.841,0
-0.258,0.701,0.154,1
0.692,0.516,-0.815,0
0.118,-0.059,0.711,1
-0.696,-0.258,-0.250,1
-0.755,-0.838,-0.646,0
0.055,0.176,0.169,1
0.652,-0.889,0.380,0
0.213,0.815,0.547,0
0.245,-0.457,0.554,1
0.437,-0.102,-0.001,1
-0.783,-0.107,0.940,0
-0.995,0.829,-0.592,0
0.457,0.666,0.891,0
0.601,0.649,-0.400,1
-0.644,0.652,0.950,0
0.064,-0.806,-0.741,0
0.291,0.558,-0.383,1
0.409,-0.204,0.709,1
0.873,0.152,-0.048,1
0.896,0.269,0.574,0
0.667,-0.763,-0.202,0
-0.318,-0.920,0.592,0
0.198,-0.273,-0.120,1
-0.418,-0.593,-0.912,0
0.685,0.537,0.220,1
0.789,0.655,-0.963,0
0.070,-0.203,-0.298,1
-0.386,0.485,-0.192,1
-0.392,-0.473,-0.922,0
-0.494,-0.775,0.451,0
0.502,0.476,-0.008,1
0.769,-0.400,0.502,0
0.474,0.456,-0.541,1
0.069,0.317,0.348,1
-0.911,-0.603,0.370,0
-0.247,0.691,0.051,1
-0.425,-0.355,0.913,0
-0.273,0.117,0.470,1
0.758,-0.446,0.390,1
0.946,-0.147,0.783,0
-0.488,-0.854,-0.651,0
0.203,-0.989,-0.011,0
0.116,-0.067,0.046,1
0.224,-0.372,0.550,1
-0.448,-0.025,0.290,1
-0.869,0.634,-0.806,0
0.416,0.444,-0.801,0
-0.830,-0.591,-0.370,0
0.871,-0.513,0.845,0
0.604,0.088,0.861,0
-0.972,-0.522,0.105,0
-0.841,0.221,-0.642,0
-0.947,-0.536,-0.091,0
0.176,0.473,-0.262,1
-0.394,-0.668,-0.577,1
-0.002,-0.970,0.635,0
0.824,-0.432,0.833,0
-0.115,0.189,0.016,1
-0.103,-0.296,-0.318,1
0.585,0.106,-0.816,0
-0.935,-0.244,-0.488,0
-0.459,0.109,0.837,1
0.427,-0.361,-0.287,1
0.661,-0.216,0.940,0
-0.984,-0.526,-0.781,0
0.585,0.389,-0.093,1
-0.925,-0.248,-0.208,1
0.344,-0.904,0.268,0
-0.916,-0.363,-0.160,1
0.671,-0.967,-0.345,0
0.898,-0.407,-0.775,0
-0.607,0.108,0.776,1
-0.255,0.309,0.949,0
-0.396,0.633,-0.921,0
-0.555,0.740,-0.522,0
0.371,0.391,0.402,1
-0.590,0.332,0.676,1
0.428,-0.467,0.304,1
-0.480,0.513,-0.503,1
-0.365,-0.808,-0.659,0
0.862,-0.231,-0.140,1
-0.360,0.947,0.263,0
-0.294,0.573,0.749,1
-0.263,0.613,-0.125,1
-0.755,-0.197,0.565,1
-0.472,0.662,0.311,1
-0.244,-0.897,0.873,0
-0.042,0.525,0.900,0
0.053,0.832,-0.092,1
0.107,-0.692,-0.008,1
-0.614,-0.234,-0.595,1
0.988,0.425,0.203,0
0.974,0.774,-0.689,0
-0.055,0.405,-0.385,1
-0.611,0.891,0.569,0
0.350,-0.026,-0.693,1
-0.721,-0.764,-0.593,0
0.623,0.590,-0.720,0
0.515,0.138,0.819,1
0.617,0.714,-0.719,0
0.937,0.845,-0.717,0
0.506,0.657,-0.962,0
-0.266,0.507,-0.619,1
-0.764,-0.184,-0.110,1
0.763,0.534,0.424,0
0.225,0.577,-0.712,1
0.666,0.757,-0.584,0
-0.437,-0.335,-0.515,1
-0.001,-0.138,0.573,1
0.710,-0.273,-0.508,1
-0.932,-0.463,-0.584,0
-0.861,-0.838,0.365,0
0.406,0.001,-0.149,1
-0.552,-0.822,0.496,0
0.745,-0.244,0.378,1
0.871,-0.795,0.623,0
0.097,-0.411,0.787,1
-0.385,0.088,0.207,1
0.634,-0.423,0.037,1
0.826,-0.281,-0.234,1
0.103,-0.335,-0.960,0
-0.652,-0.444,0.940,0
0.621,-0.868,-0.377,0
0.039,0.811,-0.781,0
0.667,0.288,0.497,1
0.653,-0.016,0.552,1
0.957,0.091,0.906,0
0.964,0.492,0.758,0
-0.733,0.904,-0.167,0
0.130,-0.384,-0.030,1
0.731,-0.674,0.618,0
0.205,-0.755,0.695,0
0.247,-0.149,0.050,1
-0.397,-0.809,0.309,1
0.471,0.089,-0.990,0
-0.871,-0.775,-0.135,0
-0.308,0.692,0.070,1
0.978,0.249,0.430,0
-0.621,-0.490,0.547,1
-0.844,-0.845,0.551,0
0.895,-0.203,0.274,1
-0.277,0.042,-0.715,1
0.774,-0.613,0.542,0
-0.067,-0.702,0.745,0
0.351,0.977,-0.058,0
0.965,-0.280,0.076,0
-0.329,0.159,0.515,1
-0.553,0.855,0.026,0
0.683,-0.290,0.975,0
-0.069,0.962,0.811,0
-0.198,0.657,0.774,0
0.666,-0.097,-0.011,1
-0.368,-0.215,0.569,1
-0.151,-0.597,-0.598,1
0.950,0.068,0.003,1
-0.069,0.930,0.849,0
0.873,-0.387,-0.619,0
0.820,-0.394,0.887,0
0.987,0.280,-0.635,0
0.887,-0.276,0.571,0
0.038,0.418,-0.198,1
-0.636,0.249,-0.529,1
-0.403,0.786,-0.812,0
0.459,-0.790,0.069,1
-0.228,0.826,0.209,1
-0.372,0.524,-0.743,1
-0.343,0.144,-0.984,0
0.964,0.104,0.273,0
0.908,-0.195,-0.452,0
-0.887,-0.498,0.405,0
0.654,0.156,-0.994,0
0.341,-0.748,-0.745,0
0.525,-0.165,-0.503,1
-0.301,-0.384,-0.405,1
0.751,-0.026,-0.131,1
0.914,0.365,-0.718,0
-0.288,0.801,-0.949,0
-0.612,0.354,0.301,1
0.103,0.353,-0.552,1
0.972,-0.471,-0.256,0
-0.017,-0.516,0.211,1
0.078,0.708,0.592,1
0.668,-0.277,-0.821,0
-0.154,0.186,-0.088,1
-0.005,-0.832,-0.272,1
-0.653,0.203,-0.647,1
0.900,0.295,0.186,1
0.092,0.978,0.381,0
0.520,-0.199,0.491,1
0.743,0.043,0.258,1
-0.466,-0.377,0.135,1
-0.117,0.708,-0.520,1
-0.747,-0.888,-0.783,0
0.707,-0.691,0.609,0
0.660,0.719,0.601,0
-0.113,0.227,-0.971,0
-0.738,-0.576,-0.089,1
-0.720,0.486,0.556,0
-0.155,-0.839,0.442,1
-0.272,-0.374,-0.480,1
0.635,-0.657,-0.509,0
0.997,0.365,0.790,0
0.707,0.312,0.090,1
-0.349,0.696,-0.294,1
0.048,-0.883,0.639,0
-0.650,-0.948,0.309,0
-0.350,0.729,0.515,1
-0.992,0.666,0.775,0
0.311,0.410,-0.085,1
0.456,-0.475,-0.914,0
-0.608,-0.145,-0.748,1
-0.651,0.130,-0.798,0
-0.103,-0.348,-0.508,1
-0.836,-0.922,0.691,0
-0.436,-0.250,-0.688,1
0.439,0.294,0.528,1
-0.732,0.075,-0.140,1
-0.694,0.727,0.454,0
-0.819,-0.526,-0.146,1
-0.996,-0.181,0.240,0
-0.135,-0.828,0.342,1
-0.033,-0.538,-0.545,1
-0.208,-0.564,-0.581,1
0.910,-0.229,0.308,1
-0.861,-0.785,-0.250,0
-0.430,-0.969,-0.604,0
0.721,-0.513,0.618,0
0.294,0.438,0.415,1
0.891,0.335,-0.577,0
-0.177,-0.082,0.062,1
-0.800,-0.156,0.568,1
-0.606,0.792,0.545,0
-0.802,0.436,0.299,1
-0.027,-0.538,0.153,1
0.338,0.641,0.638,1
0.966,-0.984,-0.752,0
0.463,0.313,0.413,1
-0.705,-0.171,0.746,0
-0.907,-0.559,0.322,0
0.709,-0.863,-0.393,0
0.047,-0.713,0.962,0
0.639,0.083,-0.117,1
0.139,-0.120,-0.456,1
-0.007,-0.181,0.806,1
-0.594,0.400,0.841,0
-0.137,0.249,0.123,1
0.268,0.330,-0.995,0
0.198,-0.767,0.444,1
0.054,0.622,0.252,1
0.085,0.490,0.289,1
0.874,0.022,0.237,1
0.968,0.548,0.658,0
-0.752,-0.072,-0.945,0
-0.871,0.176,0.584,0
-0.060,0.692,-0.918,0
0.697,-0.258,-0.996,0
0.716,0.847,0.357,0
-0.682,0.975,0.306,0
-0.151,0.407,0.768,1
0.959,0.027,-0.903,0
0.144,-0.443,0.323,1
0.565,-0.665,-0.967,0
0.211,-0.108,0.355,1
-0.735,0.753,0.384,0
-0.365,-0.730,0.823,0
-0.081,-0.256,0.529,1
0.418,-0.770,-0.612,0
0.439,0.510,-0.428,1
-0.584,0.640,0.233,1
-0.386,0.977,-0.988,0
-0.384,0.031,0.859,1
0.017,0.100,-0.280,1
0.145,-0.542,0.985,0
0.288,-0.950,-0.526,0
-0.925,-0.965,-0.314,0
0.006,0.296,-0.354,1
0.311,0.666,-0.660,1
0.584,-0.962,-0.064,0
-0.133,0.801,0.619,0
0.887,-0.411,-0.406,0
0.787,-0.246,-0.876,0
0.933,0.508,0.122,0
-0.323,0.010,0.429,1
0.833,-0.723,-0.627,0
0.608,0.597,0.946,0
0.652,0.341,0.983,0
0.234,0.801,-0.166,1
-0.577,-0.270,-0.130,1
0.054,-0.503,-0.422,1
0.505,-0.192,-0.763,1
-0.681,0.378,0.303,1
-0.572,-0.193,0.893,0
-0.497,0.650,0.075,1
-0.817,0.653,-0.564,0
0.397,-0.624,-0.302,1
-0.393,0.140,-0.628,1
0.289,-0.461,-0.752,1
-0.995,-0.297,-0.088,0
-0.906,0.381,0.495,0
0.607,0.915,0.873,0
-0.431,0.561,-0.395,1
-0.641,-0.339,0.265,1
-0.498,-0.480,0.259,1
-0.661,-0.490,-0.477,1
-0.939,0.266,0.013,1
-0.975,0.772,0.027,0
-0.287,-0.953,0.996,0
-0.350,-0.871,0.704,0
-0.490,0.575,0.582,1
-0.866,0.017,0.603,0
0.701,0.697,0.901,0
-0.101,0.734,-0.745,0
0.097,0.007,-0.350,1
-0.852,-0.092,0.817,0
0.515,0.308,0.485,1
0.537,-0.539,-0.825,0
-0.127,-0.745,0.463,1
0.136,0.063,-0.650,1
0.463,-0.322,-0.158,1
0.400,-0.826,0.271,1
0.168,0.492,-0.052,1
0.059,-0.890,0.051,1
0.876,0.104,0.992,0
0.859,-0.395,-0.915,0
0.250,-0.698,-0.357,1
-0.612,-0.253,-0.621,1
-0.554,-0.929,0.468,0
0.256,-0.308,-0.748,1
-0.769,0.463,0.239,1
0.439,0.835,-0.688,0
-0.871,-0.205,-0.678,0
0.723,0.498,0.193,1
0.305,-0.143,-0.749,1
-0.046,0.542,0.772,1
-0.390,-0.466,0.555,1
-0.456,0.425,0.643,1
0.528,0.628,-0.448,1
-0.516,0.219,0.406,1
0.059,0.594,0.200,1
-0.195,0.626,-0.511,1
-0.904,0.933,0.977,0
-0.299,-0.708,-0.087,1
-0.513,0.909,0.383,0
-0.415,0.118,0.717,1
-0.128,0.689,-0.223,1
0.412,-0.442,0.582,1
-0.916,0.256,-0.432,0
-0.201,0.775,0.192,1
-0.017,-0.348,-0.993,0
-0.125,0.939,-0.140,1
-0.454,0.502,-0.876,0
-0.153,-0.070,-0.928,1
-0.232,-0.662,-0.368,1
0.015,0.143,0.506,1
-0.795,0.489,0.440,0
-0.584,-0.812,0.971,0
0.241,0.306,0.097,1
-0.594,-0.326,0.166,1
-0.519,0.349,-0.503,1
0.408,-0.690,0.270,1
-0.303,0.095,-0.774,1
0.520,-0.702,0.037,1
-0.876,0.272,0.510,0
0.873,0.267,-0.256,1
0.947,0.712,-0.566,0
0.875,0.763,-0.376,0
-0.204,0.209,0.539,1
-0.075,-0.159,-0.900,1
0.167,-0.515,0.656,1
0.960,-0.148,-0.325,0
-0.648,-0.054,0.967,0
-0.311,-0.901,0.556,0
0.519,0.975,-0.838,0
-0.205,-0.603,0.012,1
-0.205,0.753,0.796,0
-0.290,0.661,0.065,1
0.853,0.892,0.384,0
-0.552,0.702,0.092,1
-0.054,0.222,0.201,1
0.288,0.786,0.287,1
-0.949,0.480,0.779,0
0.543,-0.079,0.382,1
0.191,-0.281,0.863,1
0.558,0.641,0.059,1
-0.951,0.026,0.529,0
0.393,0.557,-0.671,1
-0.690,0.953,-0.349,0
0.471,0.174,0.040,1
-0.246,0.534,0.090,1
0.892,-0.383,-0.127,1
-0.439,-0.563,-0.943,0
-0.782,0.287,0.274,1
-0.088,-0.808,0.757,0
0.425,0.161,-0.721,1
0.060,0.077,-0.855,1
0.753,0.780,-0.650,0
-0.510,0.181,-0.117,1
0.356,-0.476,0.573,1
0.723,0.543,-0.729,0
0.503,0.387,0.644,1
-0.279,-0.820,-0.887,0
0.385,-0.799,0.178,1
-0.904,0.406,-0.817,0
0.595,0.849,0.530,0
-0.859,-0.870,-0.671,0
-0.377,-0.213,-0.636,1
-0.419,0.501,-0.714,1
-0.014,0.919,-0.632,0
-0.809,-0.920,0.693,0
0.261,0.341,0.092,1
0.725,0.123,0.885,0
